,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,is_special_release,availability_override,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
1051,bcls,product,160838,1.0,CHATEAU D'YQUEM 2007,,,France Wine,5.0,[],,1200.0,,,,Bordeaux Blend,"98+ Points, Wine Advocate: ""Pale to medium gold colored, the 2007 d'Yquem delivers powerful scents of tropical fruits—dried mangoes and pineapple paste—accented by acacia honey, toasted almonds and woodsmoke with hints of chalk dust, kettle corn and lime blossom. The palate reveals one of those vintages that shape-shifts into an apparently drier style than it is, largely thanks to its uber-racy backbone of freshness and layered mineral-inspired flavors, finishing with a regal, satin-textured savoriness. Difficult to resist now, this will be one of those Rip Van Winkle vintages that can be predicted to cellar not just for decades but for generations. Drink Date: 2019 - 2080."" (August 2019)
",,[],,,160838,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/160838.jpeg,43,2026-07-22 11:10:01,Graves,1,['03419466172744'],False,,0.75,[],CHATEAU D'YQUEM 2007,,France,False,Bordeaux,3,3,WHITE,BORDEAUX BLEND,False,3.0,CHATEAU D'YQUEM 2007,0.13,,False,[],SU,,,FR,,France Fruit and Dessert Wine,White Wine,False,False,1,1200.0,NA,False,,,chateau dyquem 2007,,,1,Wine,[],False,,,1005,1037,1151,32.25,51600.0,0.0975,12307.692307692307,0.015151515151515152
1052,bcls,product,193813,1.0,CHATEAU DE LAUBADE - 1888,,,Grape and Fruit Brandy,3.4,[],,9100.0,,,,,"Each vintage entirely comes from a single harvest and distillation year. Each vintage clearly expresses its age, which is a specificity of Armagnac and the signature of the house. More than 80 different vintages matured in Chateau de Laubade's cellars. Currently, the oldest vintage is from 1888.
",,['BCL Select'],,,193813,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/193813.jpeg,1,2026-07-22 11:10:01,,1,['00659651070889'],False,,0.5,[],CHATEAU DE LAUBADE - 1888,,France,False,,3,3,,,False,1.0, 1888,0.4,,True,['BCL Select'],C,,CHATEAU DE LAUBADE ,FR,,Armagnac,Other Spirits,False,False,1,9100.0,,False,,,chateau de laubade - 1888,,,107,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1004,1018,1170,0.5,9100.0,0.2,45500.0,0.005050505050505051
1053,bcls,product,110080,1.0,CHATEAU DE LAUBADE - VSOP BAS ARMAGNAC,,,Grape and Fruit Brandy,4.7,[],True,79.99,,,2026-06-28T00:00:00.000-07:00,,"Chateau de Laubade was built in 1870 in the heart of the noblest area of the appellation: the Bas Armagnac. Using all estate-grown fruit, their V.S.O.P. presents rich aromas of ripe fruit, plum, pastry, and citrus that carry onto the sweet palate of dried fruits, clove spice, vanilla, and cocoa.
",2026-06-28T00:00:00.000-07:00,['On Sale'],2026-07-25T00:00:00.000-07:00,,110080,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/110080.jpeg,210,2026-07-22 11:10:01,,1,"['00659651025483', '00659651010175']",False,,0.7,[],CHATEAU DE LAUBADE - VSOP BAS ARMAGNAC,,France,False,,3,3,,,False,33.0, VSOP BAS ARMAGNAC,0.4,,False,['On Sale'],SH,,CHATEAU DE LAUBADE ,FR,,Armagnac,Other Spirits,False,False,0,72.97,,False,,,chateau de laubade - vsop bas armagnac,,2026-07-25T00:00:00.000-07:00,7,Spirits,[],True,,,1004,1018,1170,147.0,16797.899999999998,0.27999999999999997,285.67857142857144,0.16666666666666666
1054,bcls,product,563007,1.0,CHATEAU HAUT BRION BLANC 2015,,,France Wine,4.4,[],,1800.0,,,,Bordeaux Blend,"97+ Points, Wine Advocate: ""Composed of 69% Sauvignon Blanc and 31% Semillon, the Haut-Brion 2015 Blanc simply sings with melodious notes of ripe Bosc pears, Golden Delicious apple slices, fresh pineapple and honeyed apricots, providing a highly emotive leitmotif of chalk dust, yuzu zest, shaved almonds and beeswax not to mention the faintest tone of pure lime blossom. The medium to full-bodied palate contributes a compelling steeliness to all those incredible layers, plus a fantastic frame of freshness, finishing with multifaceted mineral and citrus accents. The many tightly wound nuances here as well as the built-like-a-brick-house structure promise to greatly reward the patient over the next 25+ years. Trust me, lovers of this style will be kicking themselves if they don't purchase a few bottles of this amazing vintage while they can. Drink Date: 2020 - 2045."" (February 2018)
",,[],,,563007,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/563007.jpeg,11,2026-07-22 11:10:01,Other,1,['00626990357995'],False,,0.75,[],CHATEAU HAUT BRION BLANC 2015,,France,False,Bordeaux,3,3,WHITE,BORDEAUX BLEND,False,2.0,CHATEAU HAUT BRION BLANC 2015,0.13,,False,[],SU,,,FR,,France White Wine,White Wine,False,False,1,1800.0,NA,False,,,chateau haut brion blanc 2015,,,7,Wine,[],True,,,1005,1037,1155,8.25,19800.0,0.0975,18461.53846153846,0.010101010101010102
1055,bcls,product,647891,1.0,CHATEAU LA MISSION HAUT BRION 2006,Bordeaux Blend,,France Wine,3.0,[],,780.0,,,,,"95 Points, Wine Advocate: ""The 2006 La Mission Haut-Brion is showing very well at age 15, and even though it's still five or six years away from the beginning of its plateau of maturity, it is already quite expressive, wafting from the glass with aromas of blackberries and blackcurrants mingled with notions of smoke, cigar wrapper, black truffle and loamy soil. Full-bodied, fleshy and muscular, with a richly layered core of fruit framed by an abundance of ripe, powdery tannin, in a blind tasting I suspect many would confuse it with a 2005. Drink Date: 2026 - 2056."" (February 2022)
",,[],,,647891,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/647891.jpeg,1,2026-07-22 11:10:01,Graves,1,['00859929002677'],False,,0.75,[],CHATEAU LA MISSION HAUT BRION 2006,,France,False,Bordeaux,3,3,RED,BORDEAUX BLEND,False,1.0,CHATEAU LA MISSION HAUT BRION 2006,0.13,,False,[],SU,,,FR,,France Red Wine,Red Wine,False,False,1,780.0,00,False,,,chateau la mission haut brion 2006,,,2,Wine,[],False,,,1005,1037,1152,0.75,780.0,0.0975,8000.0,0.005050505050505051
1056,bcls,product,360388,1.0,CHATEAU LA MISSION HAUT BRION BLANC 2014,,,France Wine,3.0,[],,2500.0,,,,Bordeaux Blend,"99 Points, James Suckling: ""So much lemon, pineapple and green-papaya aromas here. Stones and salt block, too. Full-bodied, dense and layered with a creamy and layered mouthfeel. Powerful and agile at the same time. Exceptional. Rivals the 100-point 2011 La Mission. Drink if you can find it!"" (February 2017)
",,[],,,360388,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/360388.jpeg,16,2026-07-22 11:10:01,Other,1,['00626990320043'],False,,0.75,[],CHATEAU LA MISSION HAUT BRION BLANC 2014,,France,False,Bordeaux,2,2,WHITE,BORDEAUX BLEND,False,1.0,CHATEAU LA MISSION HAUT BRION BLANC 2014,0.14,,False,[],SU,,,FR,,France White Wine,White Wine,False,False,0,2500.0,00,False,,,chateau la mission haut brion blanc 2014,,,17,Wine,[],True,,,1005,1037,1155,12.0,40000.0,0.10500000000000001,23809.523809523806,0.005050505050505051
1057,bcls,product,4572,1.0,CHATEAU LA MISSION HAUT-BRION BLANC 2015,,,France Wine,4.1,[],,1500.0,,,,Bordeaux Blend,"98 Points, James Suckling: “This is so powerful with incredibly subtle fruit character of pineapple, peaches and apples. Some lees and cream. Full-bodied yet remains agile and tensioned. Wonderful finish. Hard not to drink now. For now or ageing.” (December 2018)
",,[],,,4572,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/4572.jpeg,20,2026-07-22 11:10:01,Other,1,['00626990360667'],False,,0.75,[],CHATEAU LA MISSION HAUT-BRION BLANC 2015,,France,False,Bordeaux,3,3,WHITE,BORDEAUX BLEND,False,3.0,BRION BLANC 2015,0.13,,False,[],SU,,CHATEAU LA MISSION HAUT,FR,,France White Wine,White Wine,False,False,1,1500.0,NA,False,,,chateau la mission haut-brion blanc 2015,,,10,Wine,[],True,,,1005,1037,1155,15.0,30000.0,0.0975,15384.615384615385,0.015151515151515152
1058,bcls,product,199461,1.0,CHATEAU LA MISSION HAUT-BRION BLANC 2016,,,France Wine,5.0,[],,1500.0,,,,Other Blend,"97 Points, Jeb Dunnuck: ""Ranking with the top 3-4 whites in the vintage, the 2016 La Mission Haut-Brion Blanc is Sauvignon-dominated in 2016 and is 62.7% Sauvignon and 37.3% Sémillon. Vibrant and racy, with beautiful tension and purity, it offers a classic perfume of tart apples, dried herbs, lemon curd, and a liquid rock-like minerality that develops with time in the glass. The buzzwords here are vibrant, bright, tight, and great. Drink 2021-2046."" (March 2019)
",,[],,,199461,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/199461.jpeg,16,2026-07-22 11:10:01,Graves,1,['00626990402497'],False,,0.75,[],CHATEAU LA MISSION HAUT-BRION BLANC 2016,,France,False,Bordeaux,3,3,WHITE,OTHER BLEND,False,3.0,BRION BLANC 2016,0.13,,False,[],SU,,CHATEAU LA MISSION HAUT,FR,,France White Wine,White Wine,False,False,1,1500.0,NA,False,,,chateau la mission haut-brion blanc 2016,,,1,Wine,[],True,,,1005,1037,1155,12.0,24000.0,0.0975,15384.615384615385,0.015151515151515152
1059,bcls,product,495655,1.0,CHATEAU LAFITE ROTHSCHILD 1990,Bordeaux Blend,,France Wine,4.8,[],,3500.0,,,,,,,[],,,495655,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/495655.jpeg,14,2026-07-22 11:10:01,Pauillac,1,['03412959005925'],False,,0.75,[],CHATEAU LAFITE ROTHSCHILD 1990,,France,False,Bordeaux,2,2,RED,BORDEAUX BLEND,False,2.0,CHATEAU LAFITE ROTHSCHILD 1990,0.127,,False,[],SK,,,FR,,France Red Wine,Red Wine,False,False,0,3500.0,00,False,,,chateau lafite rothschild 1990,,,6,Wine,[],False,,,1005,1037,1152,10.5,49000.0,0.09525,36745.40682414698,0.010101010101010102
1060,bcls,product,229995,1.0,CHATEAU MALARTIC LAGRAVIERE BLANC 2016,,,France Wine,2.3,[],True,120.0,,,2026-06-28T00:00:00.000-07:00,Other Blend,"96 Points, Wine Enthusiast: ""Beautifully wood aged, with subtle hints of spice, this is an elegant, textured wine, ripe with white fruit tones and layered with intense, fresh acidity. Its bright highlights are tempered by warm fruitiness and by the mineral texture that promises aging. Drink from 2023."" (April 2019)
",2026-06-28T00:00:00.000-07:00,['On Sale'],2026-07-25T00:00:00.000-07:00,,229995,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/229995.jpeg,7,2026-07-22 11:10:01,Graves,1,"['03609050763360', '03277031102462']",False,,0.75,[],CHATEAU MALARTIC LAGRAVIERE BLANC 2016,,France,False,Bordeaux,3,3,WHITE,OTHER BLEND,False,1.0,CHATEAU MALARTIC LAGRAVIERE BLANC 2016,0.13,,False,['On Sale'],SU,,,FR,,France White Wine,White Wine,False,False,1,100.0,NA,False,,,chateau malartic lagraviere blanc 2016,,2026-07-25T00:00:00.000-07:00,6,Wine,[],True,,,1005,1037,1155,5.25,840.0,0.0975,1230.7692307692307,0.005050505050505051
1061,bcls,product,120069,1.0,CHATEAU MARGAUX 2016,Bordeaux Blend,,France Wine,4.1,[],,1500.0,,,,,"99 Points, Wine Advocate: ""Deep garnet-purple colored, the 2016 Château Margaux (blended of 94% Cabernet Sauvignon, 3% Cabernet Franc, 2% Merlot and 1% Petit Verdot) sashays out of the glass with glamorous red currants, candied violets, kirsch and crushed blackcurrants scents followed by notions of tilled black soil, forest floor, cast iron pan and cigar box with subtle wafts of lavender and oolong tea. Medium-bodied, mineral laced accents hover over the palate with an ethereal sensation of weightlessness, yet it is super intense with layers of red and black flavors supported by a firm texture of silt-fine tannins, finishing wonderfully fragrant and incredibly long. Drink Date: 2024 - 2063."" (November 2018)
",,[],,,120069,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/120069.jpeg,28,2026-07-22 11:10:01,Margaux,1,['03419466233438'],False,,0.75,[],CHATEAU MARGAUX 2016,,France,False,Bordeaux,3,3,RED,BORDEAUX BLEND,False,5.0,CHATEAU MARGAUX 2016,0.13,,False,[],SU,,,FR,,France Red Wine,Red Wine,False,False,1,1500.0,NA,False,,,chateau margaux 2016,,,6,Wine,[],True,,,1005,1037,1152,21.0,42000.0,0.0975,15384.615384615385,0.025252525252525252
1062,bcls,product,420869,1.0,CHATEAU MUSAR 2015,Other Blend,,Other Country Wine,4.4,[],,79.99,,,,,"Full-bodied and elegant with an intense aroma of blackcurrant, cherry, raisins, and spices. In the long, rich finish there are notes of cedars of Lebanon and a touch of vanilla. It is a beautifully structured mature vintage.
",,[],,,420869,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/420869.jpeg,106,2026-07-22 11:10:01,,1,"['05017469111708', '05017469119902', '05017469110107', '05017469110008', '05017469111609', '05017469119308', '05017469110701', '05017469111005', '05017469119803', '05017469119605', '05017469111401', '05017469110206', '05017469111500', '05017469110305', '05017469110909', '05017469110503', '05017469111302', '05017469111104', '05017469110404']",False,,0.75,[],CHATEAU MUSAR 2015,,Lebanon,False,,2,2,RED,OTHER BLEND,False,14.0,CHATEAU MUSAR 2015,0.14,,False,[],SR,,,LB,,Other Country Red Wine,Red Wine,False,False,0,79.99,00,False,,,chateau musar 2015,,,91,Wine,[],True,,,1005,1046,1230,79.5,8478.939999999999,0.10500000000000001,761.8095238095237,0.0707070707070707
1063,bcls,product,708750,1.0,CHATEAU PESQUIE - TERRASSES AOC VENTOUX ROUGE 2022,Rhone Blend,,France Wine,4.2,['Wines & Spirits Over 90 Points'],,21.99,,,,,"90 Points, Wine Spectator: ""Ripe, but with a breezy edge as damson plum and bitter cherry notes glide through, laced with underlying mineral and floral details. Light kiss of toast on the finish."" (December 2021)
",,[],,,708750,,['Wines & Spirits Over 90 Points'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/708750.jpeg,1265,2026-07-22 11:10:01,Other,1,"['00626990005377', '03760149591032']",False,,0.75,[],CHATEAU PESQUIE - TERRASSES AOC VENTOUX ROUGE 2022,,France,False,Rhone,2,2,RED,RHONE BLEND,False,113.0, TERRASSES AOC VENTOUX ROUGE 2022,0.145,,False,[],SR,,CHATEAU PESQUIE ,FR,,France Red Wine,Red Wine,False,False,0,21.99,00,False,"[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]",chateau pesquie - terrasses aoc ventoux rouge 2022,,,113,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,,,1005,1037,1152,948.75,27817.35,0.10874999999999999,202.20689655172416,0.5707070707070707
1064,bcls,product,229540,1.0,CHATEAU QUINTUS ROUGE 2016,Bordeaux Blend,,France Wine,5.0,[],,280.0,,,,,"95 Points, Jeb Dunnuck: ""The deep ruby-colored 2016 Château Quintus is thrilling stuff, and my money is on it being the finest to date. Saturated purple in color, powerful notes of blackberries, currants, spicy tobacco, and a touch graphite all flow to a deep, rounded, sexy Saint-Emilion that's beautifully balanced. It shows the class of the vintage and is capable of lasting for two decades or more. Maturity: 2019 - 2039."" (Feburary 2019)
",,[],,,229540,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/229540.jpeg,2,2026-07-22 11:10:01,St. Emilion,1,['00626990402503'],False,,0.75,[],CHATEAU QUINTUS ROUGE 2016,,France,False,Bordeaux,3,3,RED,BORDEAUX BLEND,False,1.0,CHATEAU QUINTUS ROUGE 2016,0.13,,False,[],SU,,,FR,,France Red Wine,Red Wine,False,False,1,280.0,NA,False,,,chateau quintus rouge 2016,,,1,Wine,[],True,,,1005,1037,1152,1.5,560.0,0.0975,2871.7948717948716,0.005050505050505051
1065,bcls,product,340326,1.0,CHATEAUNEUF DU PAPE -  DOMAINE PIERRE USSEGLIO CUVEE DE MON,Rhone Blend,,France Wine,3.5,[],,189.99,,,,,"92 Points, Jeb Dunnuck: ""It's deep ruby and plum-hued and delivers incredible purity in its fresh cherry, red plum, spring flowers, and Provencal, spicy, garrigue-like nuances. Medium to full-bodied and concentrated, with impressive density.""
",,[],,,340326,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/340326.jpeg,11,2026-07-22 11:10:01,Southern Rhone-Cru,1,"['03760071250014', '00854555006518']",False,,0.75,[],CHATEAUNEUF DU PAPE -  DOMAINE PIERRE USSEGLIO CUVEE DE MON,,France,False,Rhone,2,2,RED,RHONE BLEND,False,1.0,  DOMAINE PIERRE USSEGLIO CUVEE DE MON,0.155,,False,[],SM,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,189.99,00,False,,,chateauneuf du pape -  domaine pierre usseglio cuvee de mon,,,4,Wine,[],True,,,1005,1037,1152,8.25,2089.8900000000003,0.11624999999999999,1634.3225806451615,0.005050505050505051
1066,bcls,product,311173,1.0,CHATEAUNEUF DU PAPE - CHAPOUTIER CROIX DE BOIS 2021,Rhone Blend,,France Wine,0.0,[],,145.99,,,,,"96 Points, James Suckling: ""A very structured and concentrated Chateauneuf with complex red-fruit aromas and a leafy freshness. The fine tannins are quite serious, but the wine moves rather light-footedly over the palate in spite of this. Very long, deep finish that tends in a fascinatingly dark direction. Drinkable now, but best from 2026"" (April 2024)
",,[],,,311173,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/311173.jpeg,27,2026-07-22 11:10:01,Northern Rhone-Cru,1,['03391180023123'],False,,0.75,[],CHATEAUNEUF DU PAPE - CHAPOUTIER CROIX DE BOIS 2021,,France,False,Rhone,2,2,RED,RHONE BLEND,False,6.0, CHAPOUTIER CROIX DE BOIS 2021,0.14,,False,[],SK,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,145.99,00,False,,,chateauneuf du pape - chapoutier croix de bois 2021,,,0,Wine,[],True,,,1005,1037,1152,20.25,3941.7300000000005,0.10500000000000001,1390.3809523809523,0.030303030303030304
1067,bcls,product,439169,1.0,CHATEAUNEUF DU PAPE - CHARBONNIERE VIEILLES VIGNES 2019,Rhone Blend,,France Wine,4.8,[],,109.99,,,,,"97 Points, Jeb Dunnuck: ''Ripe black cherry fruits, iodine, ground pepper, and meaty nuances all emerge on the nose, and it's full-bodied, with a seamless, multi-dimensional texture, ultra-fine tannins, and a rock star of a finish. It's just a brilliant, elegant, pure, lengthy wine that does everything right. Drink this classic, traditional, structured wine over the coming two decades.'' 
",,[],,,439169,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/439169.jpeg,69,2026-07-22 11:10:01,Southern Rhone-Cru,1,['03760112171650'],False,,0.75,[],CHATEAUNEUF DU PAPE - CHARBONNIERE VIEILLES VIGNES 2019,,France,False,Rhone,2,2,RED,RHONE BLEND,False,7.0, CHARBONNIERE VIEILLES VIGNES 2019,0.155,,False,[],SH,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,109.99,00,False,,,chateauneuf du pape - charbonniere vieilles vignes 2019,,,38,Wine,[],True,,,1005,1037,1152,51.75,7589.3099999999995,0.11624999999999999,946.1505376344086,0.03535353535353535
1068,bcls,product,269495,1.0,CHATEAUNEUF DU PAPE - CHATEAU DE BEAUCASTEL 2019,Other Blend,,France Wine,4.3,[],,219.99,,,,,"92 Points, Wine Spectator: ""There's a lot to like about this version, which leads off with warmed fruitcake and red licorice notes, followed quickly by bramble-lined raspberry, blackberry and cherry compote flavours. Features a roasted apple wood frame that guides it all through the juicy finish. Grenache, Syrah, Mourv&egrave;dre and Cinsault."" (February 2022)",,[],,,269495,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/269495.jpeg,33,2026-07-22 11:10:01,Southern Rhone-Cru,1,['00631471001311'],False,,1.5,[],CHATEAUNEUF DU PAPE - CHATEAU DE BEAUCASTEL 2019,,France,False,Rhone,2,2,RED,OTHER BLEND,False,8.0, CHATEAU DE BEAUCASTEL 2019,0.145,,False,[],ST,,CHATEAUNEUF DU PAPE ,FR,,France White Wine,Red Wine,False,False,0,219.99,00,False,,,chateauneuf du pape - chateau de beaucastel 2019,,,3,Wine,[],True,,,1005,1037,1155,49.5,7259.67,0.21749999999999997,1011.4482758620692,0.04040404040404041
1069,bcls,product,277988,1.0,CHATEAUNEUF DU PAPE - CHATEAU DE BEAUCASTEL 2020,Rhone Blend,,France Wine,4.4,[],,109.99,,,,,"96 Points, Decanter: ""Fresh and bright nose, then a palate with exceptionally smooth and fine tannins, lovely acidity and notes of blackberry and raspberry juice. Particularly fine, elegant and balanced this year. Grenache and Cinsault fermented in cement, Syrah and Mourv&egrave;dre fermented in foudre."" (September 2021)",,[],,,277988,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/277988.jpeg,308,2026-07-22 11:10:01,Southern Rhone-Cru,1,"['00003313508218', '03488421007087', '00633135182107', '00633135122103', '00633135142101', '00633135132102', '00633135072101', '00633135152100', '00633135162109', '00633135972104', '00631471002691', '00633135992102', '00631471001793', '00633135102105', '00633135112104', '00631471001052', '00633135092109', '00633135002108', '00633135012107', '00633135052103', '00633135172108']",False,,0.75,[],CHATEAUNEUF DU PAPE - CHATEAU DE BEAUCASTEL 2020,,France,False,Rhone,2,2,RED,RHONE BLEND,False,37.0, CHATEAU DE BEAUCASTEL 2020,0.145,,False,[],SR,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,109.99,00,False,,,chateauneuf du pape - chateau de beaucastel 2020,,,131,Wine,[],True,,,1005,1037,1152,231.0,33876.92,0.10874999999999999,1011.4022988505748,0.18686868686868688
1070,bcls,product,22889,1.0,CHATEAUNEUF DU PAPE - CHATEAU DE LA GARDINE 2017,Rhone Blend,,France Wine,4.2,[],,69.99,,,,,"94 Points, Wine Enthusiast: ""Traces of cacao powder and cinnamon lend spice to dried strawberry and blueberry on the nose of this richly textured blend of Grenache, Syrah, Mourvèdre, Cinsault, Terret Noir and Muscardin. It's an opulent but fresh-fruited wine accented by a crisp mineral lift on the midpalate. Soft, smooth tannins accompany a long finish. Drinks well in youth but should maintain through 2030."" (March 2021)
",,[],,,22889,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/22889.jpeg,1011,2026-07-22 11:10:01,Southern Rhone-Cru,1,['03552510012006'],False,,0.75,[],CHATEAUNEUF DU PAPE - CHATEAU DE LA GARDINE 2017,,France,False,Rhone,2,2,RED,RHONE BLEND,False,92.0, CHATEAU DE LA GARDINE 2017,0.14,,False,[],SR,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,69.99,00,False,,,chateauneuf du pape - chateau de la gardine 2017,,,113,Wine,[],True,,,1005,1037,1152,758.25,70759.89,0.10500000000000001,666.5714285714284,0.46464646464646464
1071,bcls,product,619197,1.0,CHATEAUNEUF DU PAPE - CLOS DE L'ORATOIRE,Rhone Blend,,France Wine,4.5,[],True,69.99,,,2026-06-28T00:00:00.000-07:00,,"Deep purple hue with blueish tinges. The nose opens with black cherry, juniper berry, pepper and sweet spice before evolving to notes of crushed raspberry, chocolate. In its youth this wine is dominated by notes of red and black fruits intertwined with a touch of licorice and pepper. The tannins are well defined yet velvety smooth and persistent.
",2026-06-28T00:00:00.000-07:00,['On Sale'],2026-07-25T00:00:00.000-07:00,,619197,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/619197.jpeg,1052,2026-07-22 11:10:01,Southern Rhone-Cru,1,"['03142806848343', '03142806845137', '03142806834780', '00714320142509', '07143201425098']",False,,0.75,[],CHATEAUNEUF DU PAPE - CLOS DE L'ORATOIRE,,France,False,Rhone,2,2,RED,RHONE BLEND,False,91.0, CLOS DE L'ORATOIRE,0.15,,False,['On Sale'],SR,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,62.99,00,False,,,chateauneuf du pape - clos de loratoire,,2026-07-25T00:00:00.000-07:00,144,Wine,[],True,,,1005,1037,1152,789.0,73629.48,0.11249999999999999,622.1333333333333,0.4595959595959596
1072,bcls,product,24448,1.0,CHATEAUNEUF DU PAPE - DOMAINE DE BEAURENARD 2020,Rhone Blend,,France Wine,4.7,[],,88.99,,,,,"93 points, Vinous: ""The pale ruby-colored 2020 Châteauneuf-du-Pape opens with rose water, raspberry, strawberry, dried herbs, and licorice aromas. Medium to full-bodied, concentrated and built around a smooth tannic structure with absolutely no hard edges, refreshing acidity balances this savoury red that ends with a long-lasting finish."" (April 2023)
",,[],,,24448,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/24448.jpeg,68,2026-07-22 11:10:01,Southern Rhone-Cru,1,"['03368881115013', '00831906000951', '03368881120109', '03368881100019', '03368881116010']",False,,0.75,[],CHATEAUNEUF DU PAPE - DOMAINE DE BEAURENARD 2020,,France,False,Rhone,2,2,RED,RHONE BLEND,False,9.0, DOMAINE DE BEAURENARD 2020,0.14,,False,[],ST,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,88.99,00,False,,,chateauneuf du pape - domaine de beaurenard 2020,,,32,Wine,[],True,,,1005,1037,1152,51.0,6051.32,0.10500000000000001,847.5238095238094,0.045454545454545456
1073,bcls,product,626283,1.0,CHATEAUNEUF DU PAPE - DOMAINE DE BEAURENARD BOISRENARD,Rhone Blend,,France Wine,4.8,[],,159.99,,,,,"94 Points, Wine Spectator: ""Boasts beautiful red currant, licorice, and spice cake flavors that are concentrated and rich, yet balanced by salty minerality, earth, and fresh pepper highlights. Shows smoke and singed sandalwood that fill in the backdrop, while graphite laces the still-grippy finish."" (February, 2023)
",,[],,,626283,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/626283.jpeg,16,2026-07-22 11:10:01,Southern Rhone-Cru,1,"['03368881121113', '03368885100619', '03368885115613', '03368885116610', '03368881119110', '03368885114616', '03368881122110', '03368881120116', '03368885117617']",False,,0.75,[],CHATEAUNEUF DU PAPE - DOMAINE DE BEAURENARD BOISRENARD,,France,False,Rhone,2,2,RED,RHONE BLEND,False,2.0, DOMAINE DE BEAURENARD BOISRENARD,0.145,,False,[],SM,,CHATEAUNEUF DU PAPE ,FR,,France Red Wine,Red Wine,False,False,0,159.99,00,False,,,chateauneuf du pape - domaine de beaurenard boisrenard,,,28,Wine,[],True,,,1005,1037,1152,12.0,2559.84,0.10874999999999999,1471.1724137931037,0.010101010101010102
