,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,is_special_release,availability_override,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
10,bcls,product,163036,0.3549321,99 BANANAS - BANANA SCHNAPPS LIQUEUR,,,Liqueurs,4.3,[],,2.59,,,,,"99 Bananas is a 99-proof banana-flavoured schnapps, hence the name. Sweet and fruity, it is a fun addition to tropical drinks.
",,[],,,163036,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/163036.jpeg,19293,2026-08-04 10:10:01,,1,['00080660620992'],False,,0.05,[],99 BANANAS - BANANA SCHNAPPS LIQUEUR,,Canada,False,,2,2,,,False,177.0, BANANA SCHNAPPS LIQUEUR,0.495,,False,[],SR,,99 BANANAS ,CA,,Fruit Liqueurs,Liqueurs,False,False,0,2.59,,False,,,99 bananas - banana schnapps liqueur,,,118,Spirits,[],True,,,1004,1019,1211,964.6500000000001,49968.869999999995,0.02475,104.64646464646464,0.8939393939393939
11,bcls,product,119140,0.3479436,99 PEACHES - PEACH SCHNAPPS LIQUEUR,,,Liqueurs,3.0,[],,2.59,,,,,False,,[],,,119140,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/119140.jpeg,13937,2026-08-04 10:10:01,,1,['00089000990610'],False,,0.05,[],99 PEACHES - PEACH SCHNAPPS LIQUEUR,,Canada,False,,2,2,,,False,134.0, PEACH SCHNAPPS LIQUEUR,0.495,,False,[],SR,,99 PEACHES ,CA,,Fruit Liqueurs,Liqueurs,False,False,0,2.59,,False,,,99 peaches - peach schnapps liqueur,,,24,Spirits,[],True,,,1004,1019,1211,696.85,36096.829999999994,0.02475,104.64646464646464,0.6767676767676768
12,bcls,product,119121,0.3479436,99 WATERMELONS - WATERMELON SCHNAPPS LIQUEUR,,,Liqueurs,4.1,[],,2.59,,,,,"Smooth, refreshing, easy to drink, and most of all, FUN! Perfect in mixed tropical drinks.
",,[],,,119121,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/119121.jpeg,15792,2026-08-04 10:10:01,,1,['00089000991044'],False,,0.05,[],99 WATERMELONS - WATERMELON SCHNAPPS LIQUEUR,,Canada,False,,2,2,,,False,150.0, WATERMELON SCHNAPPS LIQUEUR,0.495,,False,[],SH,,99 WATERMELONS ,CA,,Fruit Liqueurs,Liqueurs,False,False,0,2.59,,False,,,99 watermelons - watermelon schnapps liqueur,,,29,Spirits,[],True,,,1004,1019,1211,789.6,40901.28,0.02475,104.64646464646464,0.7575757575757576
13,bcls,product,106802,0.3549321,99 XXPRESSO - COFFEE LIQUEUR,,,Liqueurs,3.9,[],,2.59,,,,,"99 XXpresso is the perfect coffee concoction with just the right balance of sweetness.
",,[],,,106802,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/106802.jpeg,18081,2026-08-04 10:10:01,,1,['00089000992010'],False,,0.05,[],99 XXPRESSO - COFFEE LIQUEUR,,Canada,False,,2,2,,,False,167.0, COFFEE LIQUEUR,0.495,,False,[],SR,,99 XXPRESSO ,CA,,Coffee And Cocoa Liqueurs,Liqueurs,False,False,0,2.59,,False,,,99 xxpresso - coffee liqueur,,,70,Spirits,[],True,,,1004,1019,1209,904.0500000000001,46829.79,0.02475,104.64646464646464,0.8434343434343434
14,bcls,product,284442,0.3549321,AALBORG - TAFFEL AQUAVIT,,,Other Spirits,3.6,[],,43.99,,,,,Our classic Aalborg Taffel Akvavit has a very pure caraway bouquet which is only supported by a slight hint of orange. Its full body and aromas make it all the way around your mouth.,,[],,,284442,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/284442.jpeg,48,2026-08-04 10:10:01,,1,['00817469020049'],False,,0.7,[],AALBORG - TAFFEL AQUAVIT,,Denmark,False,,2,2,,,False,13.0, TAFFEL AQUAVIT,0.45,,False,[],SR,,AALBORG ,DK,,Miscellaneous/Other Spirits,Other Spirits,False,False,0,43.99,,False,,,aalborg - taffel aquavit,,,11,Spirits,[],True,,,1004,1020,1239,33.599999999999994,2111.52,0.315,139.65079365079364,0.06565656565656566
15,bcls,product,773002,0.3479436,ABERFELDY - 12 YEAR OLD,,,Whisky,3.9,[],,69.99,,,,,"Double Gold, San Francisco World Spirits Competition 2022. A honeyed dram with notes of fruit, spices, lots of vanilla and just a hint of smoke.
",,[],,,773002,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/773002.jpeg,1182,2026-08-04 10:10:01,Highland,1,['05000277003457'],False,,0.75,[],ABERFELDY - 12 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,184.0, 12 YEAR OLD,0.4,,False,[],SR,,ABERFELDY ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,69.99,,False,,,aberfeldy - 12 year old,,,649,Spirits,[],True,,,1004,1024,1289,886.5,82728.18,0.30000000000000004,233.29999999999995,0.9292929292929293
16,bcls,product,922658,0.3479436,ABERLOUR - 12 YEAR OLD DOUBLE CASK MATURED,,,Whisky,3.9,[],True,88.99,,,2026-07-26T00:00:00.000-07:00,,"97 Points, Wine Enthusiast - ""Aged in oak and former Sherry casks, this enticing Scotch has a ripe red-apple scent and rich salted caramel and butterscotch on the palate. It's powerful, with a thick, buttery feel and a long finish of lip-smacking spice cake and sea brine notes."" (December 2015)
",2026-07-26T00:00:00.000-07:00,['On Sale'],2026-08-29T00:00:00.000-07:00,,922658,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/922658.jpeg,1246,2026-08-04 10:10:01,Speyside,1,"['05000299298145', '05000299298459', '00080432102145', '03047100017849', '00080432102138']",False,,0.75,[],ABERLOUR - 12 YEAR OLD DOUBLE CASK MATURED,,United Kingdom,False,Scotland,2,2,,,False,196.0, 12 YEAR OLD DOUBLE CASK MATURED,0.4,,False,['On Sale'],G,,ABERLOUR ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,84.99,,False,,,aberlour - 12 year old double cask matured,,2026-08-29T00:00:00.000-07:00,518,Spirits,[],True,,,1004,1024,1289,934.5,110881.54,0.30000000000000004,296.63333333333327,0.98989898989899
17,bcls,product,430470,0.3479436,ABERLOUR - 16 YEAR OLD,,,Whisky,3.5,[],,169.99,,,,,"""Perfumed floral notes intertwine with coffee beans. On the palate, it reveals a round texture, showcasing luscious apple and pear, complemented by subtle hints of spice and vanilla...""
93 Points, International Wine & Spirit Competition 2025.
",,['BCL Select'],,,430470,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/430470.jpeg,51,2026-08-04 10:10:01,Speyside,1,"['00080432102169', '05000299298466']",False,,0.75,[],ABERLOUR - 16 YEAR OLD,,United Kingdom,False,Scotland,2,2,,,False,13.0, 16 YEAR OLD,0.4,,True,['BCL Select'],C,,ABERLOUR ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,169.99,,False,,,aberlour - 16 year old,,,129,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1004,1024,1289,38.25,8669.49,0.30000000000000004,566.6333333333333,0.06565656565656566
18,bcls,product,673001,0.3479436,ABERLOUR - 18 YEAR OLD DOUBLE SHERRY CASK,,,Whisky,4.4,[],,224.99,,,,,"""Rich caramelized nuts and Turkish delightful aromas lead to a softer than expected glorious palate of brown sugar, liquorice, and toffee notes. Chocolate notes follow mid-palate...""
96 Points, International Wine & Spirit Competition 2024.
",,['BCL Select'],,,673001,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/673001.jpeg,87,2026-08-04 10:10:01,Speyside,1,['05000299632802'],False,,0.75,[],ABERLOUR - 18 YEAR OLD DOUBLE SHERRY CASK,,United Kingdom,False,Scotland,2,2,,,False,12.0, 18 YEAR OLD DOUBLE SHERRY CASK,0.43,,True,['BCL Select'],C,,ABERLOUR ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,False,0,224.99,,False,,,aberlour - 18 year old double sherry cask,,,5,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1004,1024,1289,65.25,19574.13,0.3225,697.6434108527131,0.06060606060606061
19,bcls,product,136779,0.3549321,ABERLOUR - 18 YEAR OLD SINGLE MALT WHISKY,,,Whisky,4.0,[],,152.99,,,,,"""A sophisticated dram brimming with notes of baked apple, nuts and sweet, smoky oak. All elements are in perfect balance in this refined example.""
95 pts, International Wine & Spirit Competition 2021
",,['BCL Select'],,,136779,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/136779.jpeg,0,2026-08-04 10:10:01,Speyside,1,['05000299620144'],False,,0.5,[],ABERLOUR - 18 YEAR OLD SINGLE MALT WHISKY,,United Kingdom,False,Scotland,2,2,,,False,, 18 YEAR OLD SINGLE MALT WHISKY,0.43,,True,['BCL Select'],C,,ABERLOUR ,GB,,Single Malt Scotch Whisky,Whisky / Whiskey,False,True,0,152.99,,False,,,aberlour - 18 year old single malt whisky,,,44,Spirits,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,,,1004,1024,1289,0.0,0.0,0.215,711.5813953488373,
