,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
10,bcls,product,432123,0.61182934,ABRUZZO PINOT GRIGIO - MARE DI SIRENA,,,Italy Wine,4.0,[],,15.99,,,,Pinot Gris / Pinot Grigio,"This classic Pinot Grigio shows flavours of citrus, white peach and a hint of pear. A crisp sea-spray mineral note leads to a clean, refreshing finish. It's the perfect wine to enjoy as an aperitif or paired with seafood, summer salads or shrimp risotto.
",,['BCL Select'],,,432123,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/432123.jpeg,2365,2026-08-26 08:10:02,,1,['00627987558494'],False,,0.75,[],ABRUZZO PINOT GRIGIO - MARE DI SIRENA,,Italy,False,Other Italy Central,2,2,WHITE,PINOT GRIS/PINOT GRIGIO,False,138.0, MARE DI SIRENA,0.125,,True,['BCL Select'],C,,ABRUZZO PINOT GRIGIO ,IT,,Italy White Wine,White Wine,False,False,0,15.99,00,False,,,abruzzo pinot grigio - mare di sirena,,,89,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1043,1206,1773.75,37816.35,0.09375,170.56,0.696969696969697
11,bcls,product,712331,0.61182934,ACQUESI  - ASTI,,,Italy Wine,3.6,[],True,21.49,,,2026-07-26T00:00:00.000-07:00,Muscat / Moscato,"An aromatic and sweet white sparkling wine. Pale yellow in colour, the nose is fresh and intriguing, with hints of white flowers, peaches and citrus zest. It pairs well with pastries, pies or stuffed peaches. It makes for an excellent dessert wine.
",2026-07-26T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2026-08-29T00:00:00.000-07:00,,712331,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/712331.jpeg,1384,2026-08-26 08:10:02,Other,1,['08056457510182'],False,,0.75,[],ACQUESI  - ASTI,,Italy,False,Piedmont,2,2,WHITE,MUSCAT/MOSCATO,False,102.0, ASTI,0.07,,True,"['BCL Select', 'On Sale']",C,,ACQUESI  ,IT,,Italy Sparkling Wine,Sparkling Wine,False,False,0,18.99,08,False,,,acquesi  - asti,,2026-08-29T00:00:00.000-07:00,375,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1043,1205,1038.0,29742.159999999996,0.052500000000000005,409.33333333333326,0.5151515151515151
12,bcls,product,53015,0.61182934,ADEGA ON 45TH - RIESLING,,True,Canada - BC,4.5,[],,20.99,,,,Riesling,"This Riesling has tropical fruit and floral aromas. On the palate there is ripe apple and pear flavours. Medium bodied, this wine finishes crisp with a slight hint of sweetness.
",,['BC VQA'],,,53015,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/53015.jpeg,1025,2026-08-26 08:10:02,,1,['00626990209775'],False,,0.75,"['BC VQA', 'All VQA']",ADEGA ON 45TH - RIESLING,,Canada,False,,2,2,WHITE,RIESLING,False,95.0, RIESLING,0.11900000000000001,,False,['BC VQA'],SM,,ADEGA ON 45TH ,CA,,Canada - BC White Wine,White Wine,False,False,0,20.99,00,False,,,adega on 45th - riesling,True,,18,Wine,[],True,1005,1028,1079,768.75,21514.75,0.08925000000000001,235.1820728291316,0.4797979797979798
13,bcls,product,289713,0.6080055,AFTER 93 VINEYARDS AND ESTATE WINERY - PINOT GRIS,,True,Canada - BC,4.7,[],,26.99,,,,Pinot Gris / Pinot Grigio,"This premium Pinot Gris combines the elegance and finesse of bright citrus notes and crisp acidity with a generous tropical fruit palate.  Flavours of golden apple, pear and hints of pineapple are layered in harmonious balance with the backing structure, offering glorious new taste sensations with every sip.
",,['BC VQA'],,,289713,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/289713.jpeg,1040,2026-08-26 08:10:02,,1,['00626990447047'],False,,0.75,"['BC VQA', 'All VQA']",AFTER 93 VINEYARDS AND ESTATE WINERY - PINOT GRIS,,Canada,False,,2,2,WHITE,PINOT GRIS/PINOT GRIGIO,False,104.0, PINOT GRIS,0.139,,False,['BC VQA'],SR,,AFTER 93 VINEYARDS AND ESTATE WINERY ,CA,,Canada - BC White Wine,White Wine,False,False,0,26.99,00,False,,,after 93 vineyards and estate winery - pinot gris,True,,38,Wine,[],True,1005,1028,1079,780.0,28069.6,0.10425000000000001,258.8968824940048,0.5252525252525253
14,bcls,product,783498,0.6080055,AGLIANICO DEL VULTURE - BASILISCO TEODOSIO 2021,Aglianico,,Italy Wine,4.2,[],True,24.99,,,2026-07-26T00:00:00.000-07:00,,"93 Points, James Suckling: ""A generous Aglianico showing aromas of black cherry, plum, and savoury spice. The palate is full and structured, with flavours of dark fruit, cocoa, leather, and dried herbs. Firm tannins and fresh acidity lead to a long finish.""
",2026-07-26T00:00:00.000-07:00,['On Sale'],2026-08-29T00:00:00.000-07:00,,783498,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/783498.jpeg,854,2026-08-26 08:10:02,,1,"['08027919192017', '08027919152011', '08027919112015', '08027919142012', '08027919132013', '08027919162010', '08027919182018', '08027919122014']",False,,0.75,[],AGLIANICO DEL VULTURE - BASILISCO TEODOSIO 2021,,Italy,False,Other Italy South,2,2,RED,AGLIANICO,False,70.0, BASILISCO TEODOSIO 2021,0.135,,False,['On Sale'],SR,,AGLIANICO DEL VULTURE ,IT,,Italy Red Wine,Red Wine,False,False,0,22.99,00,False,,,aglianico del vulture - basilisco teodosio 2021,,2026-08-29T00:00:00.000-07:00,265,Wine,[],True,1005,1043,1203,640.5,21341.46,0.10125,246.81481481481478,0.35353535353535354
15,bcls,product,282263,0.6080055,AGLIANICO DEL VULTURE - SIIR SAN MARTINO,Aglianico,,Italy Wine,3.7,[],,35.99,,,,,,,[],,,282263,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/282263.jpeg,124,2026-08-26 08:10:02,,1,['08052440572014'],False,,0.75,[],AGLIANICO DEL VULTURE - SIIR SAN MARTINO,,Italy,False,Other Italy South,3,3,RED,AGLIANICO,False,14.0, SIIR SAN MARTINO,0.13,,False,[],SH,,AGLIANICO DEL VULTURE ,IT,,Italy Red Wine,Red Wine,False,False,1,35.99,00,False,,,aglianico del vulture - siir san martino,,,21,Wine,[],True,1005,1043,1203,93.0,4462.76,0.0975,369.12820512820514,0.0707070707070707
16,bcls,product,150519,0.61182934,AIX EN PROVENCE ROSE - CHATEAU BARBEBELLE ROSE FLEURI 2025,,,France Wine,4.3,[],True,24.99,,,2026-07-26T00:00:00.000-07:00,,"93 Points, Decanter's Rose Wines of the Year 2020 - ""Ripe stone fruit, summer berries and rose aromas. Raspberry and ripe cherry provide sunny, warm fruits on the palate that sit alongside balanced acidity and an appealing weight.
",2026-07-26T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2026-08-29T00:00:00.000-07:00,,150519,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/150519.jpeg,1826,2026-08-26 08:10:02,,1,"['03414010000429', '03414010000269', '03414010000351', '03414010000054', '03414010000092', '03414011800073']",False,,0.75,[],AIX EN PROVENCE ROSE - CHATEAU BARBEBELLE ROSE FLEURI 2025,,France,False,Provence,2,2,ROSE,NOT APPLICABLE,False,78.0, CHATEAU BARBEBELLE ROSE FLEURI 2025,0.13,,True,"['BCL Select', 'On Sale']",C,,AIX EN PROVENCE ROSE ,FR,,France Rose Wine,Rose Wine,False,False,0,21.99,00,False,,,aix en provence rose - chateau barbebelle rose fleuri 2025,,2026-08-29T00:00:00.000-07:00,180,Wine,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1037,1153,1369.5,45631.74,0.0975,256.30769230769226,0.3939393939393939
17,bcls,product,133044,0.61182934,ALENTEJANO - BOJADOR SPECIAL EDITION VINHO TINTO,Other Blend,,Portugal Wine,4.5,[],,31.99,,,,,"Decanter, 93 points: ""Moreto has the starring role in this blend, setting the tone, with a flavoursome, mellow palate. Savoury oak and cured leather notes lead on the nose and palate. Rich gusty dried fig and spicy, bay-leaf-accented currant fruit throughout. Ripe mouth-coating tannins lend depth, whilst persistent mineral acidity brings length of flavour.""
",,[],,,133044,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/133044.jpeg,169,2026-08-26 08:10:02,,1,['05600757841588'],False,,0.75,[],ALENTEJANO - BOJADOR SPECIAL EDITION VINHO TINTO,,Portugal,False,Other Portugal South,2,2,RED,OTHER BLEND,False,17.0, BOJADOR SPECIAL EDITION VINHO TINTO,0.145,,False,[],ST,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,31.99,00,False,,,alentejano - bojador special edition vinho tinto,,,43,Wine,[],True,1005,1048,1248,126.75,5406.3099999999995,0.10874999999999999,294.1609195402299,0.08585858585858586
18,bcls,product,62235,0.61182934,ALENTEJANO - CASA SANTOS LIMA QUID PRO QUO,Other Blend,,Portugal Wine,3.9,['Wines & Spirits Over 90 Points'],True,15.99,,,2026-07-26T00:00:00.000-07:00,,"90 Points, James Suckling: ""Plums, blackberries, cloves and bay leaves on the nose of this juicy red. It's medium-bodied with attractive dark-fruit character, fine tannins and a balanced finish."" (May 2025)
",2026-07-26T00:00:00.000-07:00,"['BCL Select', 'On Sale']",2026-08-29T00:00:00.000-07:00,,62235,True,['Wines & Spirits Over 90 Points'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/62235.jpeg,5449,2026-08-26 08:10:02,,1,['05604424433014'],False,,0.75,[],ALENTEJANO - CASA SANTOS LIMA QUID PRO QUO,,Portugal,False,Other Portugal South,2,2,RED,OTHER BLEND,False,165.0, CASA SANTOS LIMA QUID PRO QUO,0.135,,True,"['BCL Select', 'On Sale']",C,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,12.99,00,False,"[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/90-points-wines-and-spirits', 'name': 'Wines & Spirits Over 90 Points', 'promoCode': 'MAR2026PREMIUMWINESANDSPIRITS', 'published': True, 'shortName': ''}]",alentejano - casa santos lima quid pro quo,,2026-08-29T00:00:00.000-07:00,242,Wine,"[{'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1005,1048,1248,4086.75,87129.51,0.10125,157.92592592592592,0.8333333333333334
19,bcls,product,427693,0.6080055,ALENTEJANO - HERDADE DE ROCIM FRESH FROM AMPHORA,Touriga Nacional,,Portugal Wine,4.6,[],,29.99,,,,,,,[],,,427693,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/427693.jpeg,134,2026-08-26 08:10:02,,1,['05600314049785'],False,,1.0,[],ALENTEJANO - HERDADE DE ROCIM FRESH FROM AMPHORA,,Portugal,False,Other Portugal South,2,2,RED,TOURIGA NACIONAL,False,11.0, HERDADE DE ROCIM FRESH FROM AMPHORA,0.115,,False,[],SH,,ALENTEJANO ,PT,,Portugal Red Wine,Red Wine,False,False,0,29.99,00,False,,,alentejano - herdade de rocim fresh from amphora,,,28,Wine,[],True,1005,1048,1248,134.0,4018.66,0.115,260.78260869565213,0.05555555555555555
