,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
63,bcls,product,111939,0.24985512,COORS ORIGINAL - CAN,,,Domestic - Other Province Beer,3.4,[],,18.29,False,False,,,"Coors Original is a sessionable golden lager with an inviting aroma of freshly baked bread and understated hints of banana and pear. Its satisfying flavour, which balances subtle sweetness and malty refreshment, offers a crisp, smooth finish.
",,[],,,111939,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/111939.jpeg,1505,2025-12-27 12:10:01,,8,['00056327014671'],False,,0.355,[],COORS ORIGINAL - CAN,Lager,Canada,False,,2,2,,,False,81, CAN,0.05,Domestic Beer,False,[],SR,National Domestic Beer,COORS ORIGINAL ,CA,,Domestic - Other Province Commercial Beer,,False,False,0,18.29,,False,,,coors original - can,,,44,Beer,[],True,1000,1290,1138,4274.2,27526.449999999997,0.142,128.80281690140845,0.41968911917098445
64,bcls,product,111933,0.24846016,COORS ORIGINAL - CAN,,,Domestic - Other Province Beer,3.4,[],,32.79,False,False,,,"Coors Original is a sessionable golden lager with an inviting aroma of freshly baked bread and understated hints of banana and pear. Its satisfying flavour, which balances subtle sweetness and malty refreshment, offers a crisp, smooth finish.
",,[],,,111933,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/111933.jpeg,3341,2025-12-27 12:10:01,,15,['00056327014480'],False,,0.355,[],COORS ORIGINAL - CAN,Lager,Canada,False,,2,2,,,False,168, CAN,0.05,Domestic Beer,False,[],SR,National Domestic Beer,COORS ORIGINAL ,CA,,Domestic - Other Province Commercial Beer,,False,False,0,32.79,,False,,,coors original - can,,,60,Beer,[],True,1000,1290,1138,17790.824999999997,109551.39,0.26625,123.1549295774648,0.8704663212435233
65,bcls,product,111958,0.24846016,COORS ORIGINAL - CAN,,,Domestic - Other Province Beer,3.8,[],,50.49,False,False,,,"Coors Original is a sessionable golden lager with an inviting aroma of freshly baked bread and understated hints of banana and pear. Its satisfying flavour, which balances subtle sweetness and malty refreshment, offers a crisp, smooth finish.
",,[],,,111958,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/111958.jpeg,1131,2025-12-27 12:10:01,,24,['00056327014527'],False,,0.355,[],COORS ORIGINAL - CAN,Lager,Canada,False,,2,2,,,False,58, CAN,0.05,Domestic Beer,False,[],SR,National Domestic Beer,COORS ORIGINAL ,CA,,Domestic - Other Province Commercial Beer,,False,False,0,50.49,,False,,,coors original - can,,,65,Beer,[],True,1000,1290,1138,9636.119999999999,57104.19,0.426,118.52112676056339,0.3005181347150259
66,bcls,product,289617,0.24985512,CORONA - CERO 12 CAN,,,De-Alcoholized Product,5.0,['Top Beers and Coolers'],True,21.79,,,2025-11-23T00:00:00.000-08:00,,"This zero-alcohol beer contains Vitamin D, providing a boost of nutrition while quenching your thirst. Enjoy the crisp, natural flavours of Corona Cero while supporting your well-being. Stay refreshed and nourished with this unique brew.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,289617,True,['Top Beers and Coolers'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/289617.jpeg,1239,2025-12-27 12:10:01,,12,"['00062067425103', '00062067424991']",False,,0.355,[],CORONA - CERO 12 CAN,,Canada,False,,2,2,,,False,121, CERO 12 CAN,0.0,De-Alcoholized Beer,False,['On Sale'],SR,,CORONA ,CA,,Beer And Refreshment De-Alcoholized Product,,False,False,0,18.79,,False,"[{'urlAlias': '/promotion/top-selling-beer-coolers', 'name': 'Top Beers and Coolers', 'promoCode': '2024NOVDECBEERCC', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/top-selling-beer-coolers', 'name': 'Top Beers and Coolers', 'promoCode': '2024NOVDECBEERCC', 'published': True, 'shortName': ''}]",corona - cero 12 can,,2025-12-27T00:00:00.000-08:00,8,General Merchandise,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,1000,1009,1128,5278.139999999999,26997.809999999998,0.0,inf,0.6269430051813472
67,bcls,product,289623,0.24846016,CORONA - CERO 6 BOTTLE,,,De-Alcoholized Product,4.9,[],,11.79,,,,,"This zero-alcohol beer contains Vitamin D, providing a boost of nutrition while quenching your thirst. Enjoy the crisp, natural flavours of Corona Cero while supporting your well-being. Stay refreshed and nourished with this unique brew.
",,[],,,289623,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/289623.jpeg,3052,2025-12-27 12:10:01,,6,"['00062067424977', '00062067424960']",False,,0.33,[],CORONA - CERO 6 BOTTLE,,Canada,False,,2,2,,,False,192, CERO 6 BOTTLE,0.0,De-Alcoholized Beer,False,[],SR,,CORONA ,CA,,Beer And Refreshment De-Alcoholized Product,,False,False,0,11.79,,False,,,corona - cero 6 bottle,,,12,General Merchandise,[],True,1000,1009,1128,6042.96,35983.079999999994,0.0,inf,0.9948186528497409
68,bcls,product,376001,0.24846016,CORONA - SUNBREW ALCOHOL FREE,,,De-Alcoholized Product,3.6,['Best Non-Alcoholic Drinks'],,11.99,,,,,"No Alcohol.
",,[],,,376001,,['Best Non-Alcoholic Drinks'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/376001.jpeg,11,2025-12-27 12:10:01,,6,['00062067385629'],False,,0.33,[],CORONA - SUNBREW ALCOHOL FREE,,Canada,False,,2,2,,,False,1, SUNBREW ALCOHOL FREE,0.0001,De-Alcoholized Beer,False,[],SR,,CORONA ,CA,,Beer And Refreshment De-Alcoholized Product,,False,False,0,11.99,,False,"[{'urlAlias': '/promotion/non-alcoholic', 'name': 'Best Non-Alcoholic Drinks', 'promoCode': '2024NOALCOHOL', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/non-alcoholic', 'name': 'Best Non-Alcoholic Drinks', 'promoCode': '2024NOALCOHOL', 'published': True, 'shortName': ''}]",corona - sunbrew alcohol free,,,112,General Merchandise,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,1000,1009,1128,21.78,131.89000000000001,0.00019800000000000002,60555.555555555555,0.0051813471502590676
69,bcls,product,44143,0.24846016,CORONA 12 BOTTLE,,,Domestic - Other Province Beer,3.6,[],,31.79,False,False,,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.
",,[],,,44143,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44143.jpeg,5731,2025-12-27 12:10:01,,12,['00062067382420'],False,,0.33,[],CORONA 12 BOTTLE,Lager,Canada,False,,2,2,,,False,185,CORONA 12 BOTTLE,0.046,Domestic Beer,False,[],SR,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,31.79,,False,,,corona 12 bottle,,,59,Beer,[],True,1000,1290,1138,22694.76,182188.49,0.18216,174.5169082125604,0.9585492227979274
70,bcls,product,44186,0.24846016,CORONA 12 CAN,,,Domestic - Other Province Beer,4.2,[],,31.79,False,False,,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.
",,[],,,44186,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44186.jpeg,2252,2025-12-27 12:10:01,,12,"['00062067382369', '00062067382383']",False,,0.355,[],CORONA 12 CAN,Lager,Canada,False,,2,2,,,False,133,CORONA 12 CAN,0.046,Domestic Beer,False,[],SR,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,31.79,,False,,,corona 12 can,,,34,Beer,[],True,1000,1290,1138,9593.519999999999,71591.08,0.19596,162.2269850989998,0.689119170984456
71,bcls,product,44473,0.24985512,CORONA 18 BOTTLE,,,Domestic - Other Province Beer,4.6,[],True,43.99,False,False,2025-11-23T00:00:00.000-08:00,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.",2025-11-23T00:00:00.000-08:00,"['BCL Select', 'On Sale']",2025-12-27T00:00:00.000-08:00,,44473,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44473.jpeg,2245,2025-12-27 12:10:01,,18,['00062067382437'],False,,0.33,[],CORONA 18 BOTTLE,Lager,Canada,False,,2,2,,,False,143,CORONA 18 BOTTLE,0.046,Domestic Beer,True,"['BCL Select', 'On Sale']",C,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,37.99,,False,,,corona 18 bottle,,2025-12-27T00:00:00.000-08:00,11,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1000,1290,1138,13335.300000000001,98757.55,0.27324000000000004,160.99399795051968,0.7409326424870466
72,bcls,product,44470,0.24985512,CORONA 28 BOTTLE,,,Domestic - Other Province Beer,3.9,[],,66.29,False,False,,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.
",,['BCL Select'],,,44470,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44470.jpeg,1018,2025-12-27 12:10:01,,28,['00062067382451'],False,,0.33,[],CORONA 28 BOTTLE,Lager,Canada,False,,2,2,,,False,83,CORONA 28 BOTTLE,0.046,Domestic Beer,True,['BCL Select'],C,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,66.29,,False,,,corona 28 bottle,,,61,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'exclusive', 'label': 'ONLY@BCL', 'labelLengthWithoutTags': 8}]",True,1000,1290,1138,9406.32,67483.22,0.42504000000000003,155.96179183135706,0.43005181347150256
73,bcls,product,44178,0.24846016,CORONA 6 BOTTLE,,,Domestic - Other Province Beer,3.4,[],,16.79,False,False,,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.
",,[],,,44178,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44178.jpeg,5260,2025-12-27 12:10:01,,6,"['00062067382406', '00062067382413']",False,,0.33,[],CORONA 6 BOTTLE,Lager,Canada,False,,2,2,,,False,178,CORONA 6 BOTTLE,0.046,Domestic Beer,False,[],SR,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,16.79,,False,,,corona 6 bottle,,,68,Beer,[],True,1000,1290,1138,10414.8,88315.4,0.09108,184.34343434343435,0.9222797927461139
74,bcls,product,44189,0.24985512,CORONA 6 CAN,,,Domestic - Other Province Beer,4.1,[],,16.79,False,False,,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.
",,[],,,44189,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44189.jpeg,1735,2025-12-27 12:10:01,,6,['00062067382376'],False,,0.355,[],CORONA 6 CAN,Lager,Canada,False,,2,2,,,False,118,CORONA 6 CAN,0.046,Domestic Beer,False,[],SR,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,16.79,,False,,,corona 6 can,,,11,Beer,[],True,1000,1290,1138,3695.5499999999997,29130.649999999998,0.09798,171.36150234741783,0.6113989637305699
75,bcls,product,442341,0.24985512,CORONA LIGHT 12 CAN,,,Domestic - Other Province Beer,2.8,[],,31.79,False,False,,,"A favourite of those seeking flavourful light beer, Corona Light is a pilsner-style lager with a uniquely refreshing taste. Only 3.4% ABV and 100 calories per 355 ml can.
",,[],,,442341,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/442341.jpeg,354,2025-12-27 12:10:01,,12,"['00062067382468', '00062067382475']",False,,0.355,[],CORONA LIGHT 12 CAN,Lager,Canada,False,,2,2,,,False,59,CORONA LIGHT 12 CAN,0.034,Domestic Beer,False,[],SR,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,31.79,,False,,,corona light 12 can,,,14,Beer,[],True,1000,1290,1138,1508.04,11253.66,0.14484,219.48356807511738,0.30569948186528495
76,bcls,product,477568,0.24985512,CORONA LIGHT 6 BOTTLE,,,Domestic - Other Province Beer,3.1,[],,16.79,False,False,,,"A favourite of those seeking flavourful light beer, Corona Light is a pilsner-style lager with a uniquely refreshing taste. Only 3.4% ABV and 100 calories per 355 ml can.
",,[],,,477568,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/477568.jpeg,851,2025-12-27 12:10:01,,6,['00062067382499'],False,,0.33,[],CORONA LIGHT 6 BOTTLE,Lager,Canada,False,,2,2,,,False,87,CORONA LIGHT 6 BOTTLE,0.034,Domestic Beer,False,[],SR,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,16.79,,False,,,corona light 6 bottle,,,19,Beer,[],True,1000,1290,1138,1684.98,14288.289999999999,0.06732,249.40582293523468,0.45077720207253885
77,bcls,product,44146,0.24985512,CORONA SINGLE CAN,,,Domestic - Other Province Beer,4.2,[],,3.89,False,False,,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.
",,[],,,44146,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/44146.jpeg,8093,2025-12-27 12:10:01,,1,['00062067382338'],False,,0.473,[],CORONA SINGLE CAN,Lager,Canada,False,,2,2,,,False,124,CORONA SINGLE CAN,0.046,Domestic Beer,False,[],SR,National Domestic Beer,,CA,,Domestic - Other Province Commercial Beer,,False,False,0,3.89,,False,,,corona single can,,,17,Beer,[],True,1000,1290,1138,3827.989,31481.77,0.021758,178.7848147807703,0.6424870466321243
78,bcls,product,294322,0.24846016,CORONITAS,,,Import Beer,2.7,[],,12.79,False,False,,,"Corona is approachable, easy-going, confident, and timeless. The unmistakable colour, the one-of-a-kind taste and the unparalleled flavour of its Mexican heritage make Corona one of the most recognizable and widely enjoyed beers in the world.
",,[],,,294322,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/294322.jpeg,1433,2025-12-27 12:10:01,,6,"['00080660954011', '07501064196010']",False,,0.207,[],CORONITAS,Lager,Mexico,False,,2,2,,,False,97,CORONITAS,0.046,Import Beer,False,[],SR,,,MX,,Mexico And Caribbean Beer,,False,False,0,12.79,,False,,,coronitas,,,243,Beer,[],True,1000,1007,1191,1779.786,18328.07,0.057131999999999995,223.867534831618,0.5025906735751295
79,bcls,product,591230,0.24985512,CZECHVAR,,,Import Beer,4.3,[],True,3.29,False,False,2025-11-23T00:00:00.000-08:00,,"Brewed using whole-cone Saaz hops from Žatec, pristine water from an Ice Age aquifer, Moravian malting barley and a heritage lager yeast, this classic rich and full-flavoured lager sets the gold standard for Czech brewing across the world. The tradition of cold-conditioning in brewery cellars for seven times longer than most other beers creates a pale lager with a sweet, deep golden body and an aromatic, hoppy foam. Bold in taste, yet refreshing and perfectly balanced.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,591230,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/591230.jpeg,12485,2025-12-27 12:10:01,,1,"['00815833002400', '00815833006019']",False,,0.5,[],CZECHVAR,Lager,Czech Republic,False,,2,2,,,False,175,CZECHVAR,0.05,Import Beer,False,['On Sale'],G,,,CZ,,Europe Beer,,False,False,0,2.89,,False,,,czechvar,,2025-12-27T00:00:00.000-08:00,492,Beer,[],True,1000,1007,1188,6242.5,41075.65,0.025,131.6,0.9067357512953368
80,bcls,product,445411,0.24985512,CZECHVAR LAGER,,,Import Beer,4.4,[],True,15.99,False,False,2025-11-23T00:00:00.000-08:00,,"Brewed using whole-cone Saaz hops from Žatec, pristine water from an Ice Age aquifer, Moravian malting barley and a heritage lager yeast, this classic rich and full-flavoured lager sets the gold standard for Czech brewing across the world. The tradition of cold-conditioning in brewery cellars for seven times longer than most other beers creates a pale lager with a sweet, deep golden body and an aromatic, hoppy foam. Bold in taste, yet refreshing and perfectly balanced.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,445411,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/445411.jpeg,923,2025-12-27 12:10:01,,6,"['00815833002028', '00815833002202']",False,,0.33,[],CZECHVAR LAGER,Lager,Czech Republic,False,,2,2,,,False,94,CZECHVAR LAGER,0.05,Import Beer,False,['On Sale'],SR,,,CZ,,Europe Beer,,False,False,0,14.49,,False,,,czechvar lager,,2025-12-27T00:00:00.000-08:00,94,Beer,[],True,1000,1007,1188,1827.54,14758.77,0.099,161.5151515151515,0.48704663212435234
81,bcls,product,399830,0.24846016,CZECHVAR ORIGINAL - TALL CAN,,,Import Beer,4.7,[],,11.99,False,False,,,"Brewed with Saaz hops, Moravian barley, and heritage yeast, this rich Czech lager is cold-conditioned for depth and balance—golden, hoppy, bold, and refreshingly smooth.
",,[],,,399830,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/399830.jpeg,995,2025-12-27 12:10:01,,4,"['00815833006224', '00815833006101', '00815833006200']",False,,0.5,[],CZECHVAR ORIGINAL - TALL CAN,Pilsner,Czech Republic,False,,2,2,,,False,80, TALL CAN,0.05,Import Beer,False,[],SR,,CZECHVAR ORIGINAL ,CZ,,Europe Beer,,False,False,0,11.99,,False,,,czechvar original - tall can,,,24,Beer,[],True,1000,1007,1188,1990.0,11930.050000000001,0.1,119.89999999999999,0.41450777202072536
82,bcls,product,254946,0.24985512,DAB ORIGINAL TALL CAN,,,Import Beer,3.7,[],,2.99,False,False,,,"A pale, bottom-fermented blond lager. It is a harmoniously balanced, crisp and easy-to-drink beer with pleasing notes of hops and malt. A very well-rounded taste profile with a soft and elegant texture.
",,[],,,254946,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/254946.jpeg,7945,2025-12-27 12:10:01,,1,"['04001982097763', '04001982200446']",False,,0.5,[],DAB ORIGINAL TALL CAN,Pilsner,Germany,False,,2,2,,,False,141,DAB ORIGINAL TALL CAN,0.05,Import Beer,False,[],SR,,,DE,,Europe Beer,,False,False,0,2.99,,False,,,dab original tall can,,,223,Beer,[],True,1000,1007,1188,3972.5,23755.550000000003,0.025,119.60000000000001,0.7305699481865285
83,bcls,product,145926,0.24985512,DAGERAAD - BURNABARIAN TALL CAN,,,Domestic - BC Beer,4.6,[],,14.29,True,False,,,"Great for drinking on a sunny patio or knocking back after a long day's work, Burnabarian is a table beer, or Belgian-style session ale. Named for the city that Dageraad calls home, Burnabarian is lightly spiced with coriander and is brewed with oats for a silky mouthfeel. Gold, BC Brewing Awards 2019.
",,[],,,145926,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/145926.jpeg,625,2025-12-27 12:10:01,,4,['00628055199137'],False,,0.473,[],DAGERAAD - BURNABARIAN TALL CAN,Belgian Ale,Canada,True,,2,2,,,False,70, BURNABARIAN TALL CAN,0.045,Domestic Beer,False,[],SR,BC Craft Beer,DAGERAAD ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,14.29,,False,,,dageraad - burnabarian tall can,,,130,Beer,[],True,1000,1006,1133,1182.5,8931.25,0.08514,167.84120272492365,0.3626943005181347
84,bcls,product,342764,0.24846016,DEAD FROG - CANADA PROUD CRAFT LAGER TALL CAN,,,Domestic - BC Beer,3.6,[],True,2.39,True,False,2025-11-23T00:00:00.000-08:00,,"A crisp and refreshing premium craft lager brewed in Langley BC with all Canadian water, Canadian hops, Canadian malts, and Canadian yeast. Proudly brewed to celebrate our amazing nation and the strong, kind, diverse, resilient, and generous people that make it so great.
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,342764,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/342764.jpeg,773,2025-12-27 12:10:01,,1,['00696852195966'],False,,0.473,[],DEAD FROG - CANADA PROUD CRAFT LAGER TALL CAN,Lager,Canada,True,,2,2,,,False,20, CANADA PROUD CRAFT LAGER TALL CAN,0.05,Domestic Beer,False,['On Sale'],ST,BC Craft Beer,DEAD FROG ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,2.19,,False,,,dead frog - canada proud craft lager tall can,,2025-12-27T00:00:00.000-08:00,31,Beer,[],True,1000,1006,1133,365.62899999999996,1847.47,0.02365,101.05708245243129,0.10362694300518134
85,bcls,product,687059,0.24846016,DEAD FROG - NUTTY FAMILY PACK TALL CAN,,,Domestic - BC Beer,4.0,[],True,14.79,False,False,2025-11-23T00:00:00.000-08:00,,"A seasonal mixer pack containing two each of Nutty Uncle Peanut Butter Stout and Nutty Auntie Chocolate Hazelnut Porter. The Nutty Uncle Peanut Butter Stout is a creamy milk stout with flavours of dark chocolate, smooth hints of peanut butter, and a slightly sweet finish. The Nutty Auntie Chocolate Hazelnut Porter is a creamy seasonal stout with flavours of milk chocolate, rich hints of hazelnut, and a silky smooth, sweet finish.",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,687059,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/687059.jpeg,1509,2025-12-27 12:10:01,,4,['00696852196055'],False,,0.473,[],DEAD FROG - NUTTY FAMILY PACK TALL CAN,Variety Pack,Canada,True,,2,2,,,False,87, NUTTY FAMILY PACK TALL CAN,0.061,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,DEAD FROG ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,13.29,,False,,,dead frog - nutty family pack tall can,,2025-12-27T00:00:00.000-08:00,8,Beer,[],True,1000,1006,1133,2855.028,22318.109999999997,0.11541199999999999,128.1495858316293,0.45077720207253885
86,bcls,product,29744,0.24985512,DELIRIUM NOEL PACK,,,Import Beer,3.5,[],,24.79,False,False,,,"Elected as the best beer in the world by Stuart Kallen 50 Best Beers Of The World. Delirium Tremens is a very bright beer despite its being bottle conditioned. It has a dense head; a very fruity bouquet; a sweetish palate; and a lot of warming alcohol (8.5% ABV). Hops are Saaz (Czech) and Styrians (Austria) and its fermentation demands three different yeast cultures.
",,['New Product'],,,29744,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/29744.jpeg,445,2025-12-27 12:10:01,,4,"['05412186002214', '05412186000661']",False,,0.33,[],DELIRIUM NOEL PACK,Other,Belgium,False,,2,2,,,False,29,DELIRIUM NOEL PACK,0.087,Import Beer,False,['New Product'],ST,,,BE,,Europe Beer,,False,False,0,24.79,,True,,,delirium noel pack,,,106,Beer,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'new', 'label': 'NEW', 'labelLengthWithoutTags': 3}]",True,1000,1007,1188,587.4,11031.55,0.11484,215.86555207244862,0.15025906735751296
87,bcls,product,156174,0.24846016,DOS EQUIS - LAGER,,,Import Beer,3.4,[],,17.99,False,False,,,"Dos Equis Lager Especial is a golden pilsner-style beer made from pure spring water and the choicest hops. With a balanced composition and a smooth, clean finish, it's the party guest who is always invited and never overstays his welcome. A golden pilsner-style beer with a nuanced blend of malts, spices and earth tones. Flavourful yet light-tasting and smooth. Balanced composition and clean finish.
",,[],,,156174,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/156174.jpeg,1853,2025-12-27 12:10:01,,6,['00072311630122'],False,,0.355,[],DOS EQUIS - LAGER,Lager,Mexico,False,,2,2,,,False,167, LAGER,0.046,Import Beer,False,[],SR,,DOS EQUIS ,MX,,Mexico And Caribbean Beer,,False,False,0,17.99,,False,,,dos equis - lager,,,130,Beer,[],True,1000,1007,1191,3946.89,33335.469999999994,0.09798,183.60889977546438,0.8652849740932642
88,bcls,product,18835,0.24846016,DRIFTWOOD BREWERY - FAT TUG IPA CAN 12 PK,,,Domestic - BC Beer,4.4,[],,29.79,True,False,,,,,[],,,18835,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/18835.jpeg,1783,2025-12-27 12:10:01,,12,['00628201676765'],False,,0.355,[],DRIFTWOOD BREWERY - FAT TUG IPA CAN 12 PK,India Pale Ale,Canada,True,,2,2,,,False,116, FAT TUG IPA CAN 12 PK,0.07,Domestic Beer,False,[],SR,BC Craft Beer,DRIFTWOOD BREWERY ,CA,,Domestic - BC Regional Beer,,False,False,0,29.79,,False,,,driftwood brewery - fat tug ipa can 12 pk,,,32,Beer,[],True,1000,1006,1135,7595.58,53115.57,0.2982,99.89939637826961,0.6010362694300518
89,bcls,product,127770,0.24846016,DRIFTWOOD BREWERY - FAT TUG IPA TALL CAN 4-PACK,,,Domestic - BC Beer,4.1,[],True,15.49,True,False,2025-11-23T00:00:00.000-08:00,,"Brewed with the hop aficionado in mind, Fat Tug is a Northwest-style India Pale Ale with an intense hop profile featuring notes of grapefruit, mango, melon and passionfruit. Sufficient malt is there to provide support. At 7% ABV and 80+ IBUs this beer delivers on the promise to satisfy anyone with a thirst for all things hoppy!
",2025-11-23T00:00:00.000-08:00,['On Sale'],2025-12-27T00:00:00.000-08:00,,127770,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/127770.jpeg,6571,2025-12-27 12:10:01,,4,['00628201427398'],False,,0.473,[],DRIFTWOOD BREWERY - FAT TUG IPA TALL CAN 4-PACK,India Pale Ale,Canada,True,,2,2,,,False,152, FAT TUG IPA TALL CAN 4-PACK,0.07,Domestic Beer,False,['On Sale'],G,BC Craft Beer,DRIFTWOOD BREWERY ,CA,,Domestic - BC Regional Beer,,False,False,0,13.29,,False,,,driftwood brewery - fat tug ipa tall can 4-pack,,2025-12-27T00:00:00.000-08:00,148,Beer,[],True,1000,1006,1135,12432.331999999999,101784.79000000001,0.13244,116.95862277257626,0.7875647668393783
